,Address,City,State,Zip,Price,Beds,Baths,Home size,Lot size,Latitude,Longitude
289,1430 Oakdale Ave,San Francisco,CA,94124,1275000,3,2,1450,2614,37.733036,-122.387039
290,1670 Newcomb Ave,San Francisco,CA,94124,850000,2,1,1041,2495,37.736219,-122.390991
291,6 Flora St,San Francisco,CA,94124,995000,3,2,1942,2178,37.732606,-122.394431
292,1463 Thomas Ave,San Francisco,CA,94124,888000,2,1,995,2614,37.72876,-122.388908
293,176 Topeka Ave,San Francisco,CA,94124,995000,2,1,1034,2178,37.73329,-122.398215
294,607 Los Palmos Dr,San Francisco,CA,94127,2495000,3,2.5,3440,6534,37.73457,-122.455765
295,117 Robinhood Dr,San Francisco,CA,94127,3800000,5,4.5,4005,8276,37.737029,-122.456512
296,111 Santa Paula Ave,San Francisco,CA,94127,3300000,3,3,,5663,37.737747,-122.462991
297,300 Molimo Dr,San Francisco,CA,94127,3300000,4,5.5,3338,4356,37.736928,-122.45185
298,88 Los Palmos Dr,San Francisco,CA,94127,1195000,3,2,1260,3920,37.735176,-122.447535
299,35 Rockwood Ct,San Francisco,CA,94127,2600000,3,3,3018,,37.742683,-122.456992
300,190 San Benito Way,San Francisco,CA,94127,3175000,4,4,2975,4792,37.733409,-122.467305
301,608 Foerster St,San Francisco,CA,94127,1295000,2,2,1345,2614,37.733269,-122.448599
302,2235 Ocean Ave,San Francisco,CA,94127,1450000,4,2.5,,5663,37.728117,-122.467956
303,35 Keystone Way,San Francisco,CA,94127,2398000,4,5,2429,3049,37.726377,-122.462859
304,59 Rosewood Dr,San Francisco,CA,94127,1585000,3,2.5,2395,4356,37.733678,-122.459893
305,672 Teresita Blvd,San Francisco,CA,94127,1295000,2,1.5,1300,3049,37.736131,-122.446473
306,222 Juanita Way,San Francisco,CA,94127,1225000,2,2,1395,3049,37.741202,-122.455841
307,262 Evelyn Way,San Francisco,CA,94127,1049000,3,1,1006,2614,37.742411,-122.449065
308,107 Marietta Dr,San Francisco,CA,94127,2695000,4,3.5,2355,2614,37.74114,-122.448048
309,2 Rosewood Dr,San Francisco,CA,94127,2695000,4,3,3387,4356,37.734595,-122.461343
310,638 Foerster St,San Francisco,CA,94127,1295000,3,2,1744,2614,37.733612,-122.448602
311,2623 15th Ave,San Francisco,CA,94127,2200000,3,2,2262,3049,37.739013,-122.471403
312,80 Keystone Way,San Francisco,CA,94127,1495000,3,2,1831,3485,37.727433,-122.462335
313,234 Molimo Dr,San Francisco,CA,94127,1259000,4,2,1580,3049,37.737086,-122.450067
314,279 Cresta Vista Dr,San Francisco,CA,94127,1699888,4,3,1828,4046,37.735518,-122.453827
315,27 Santa Monica Way,San Francisco,CA,94127,2175000,3,2,2189,4792,37.739127,-122.465175
316,543 30th St,San Francisco,CA,94131,995000,2,1,1300,1307,37.74163,-122.431874
317,717 Panorama Dr,San Francisco,CA,94131,1570000,3,2,2012,8712,37.753038,-122.453254
318,3040 Castro St,San Francisco,CA,94131,999000,2,1,865,3049,37.735298,-122.432684
319,50 Farview Ct,San Francisco,CA,94131,1195000,2,2,1452,3920,37.754905,-122.450591
320,17 Laidley St,San Francisco,CA,94131,749000,1,1,570,436,37.741392,-122.431684
321,1613 Church St,San Francisco,CA,94131,4085000,4,3.5,,2614,37.744847,-122.426463
322,2131 Castro St,San Francisco,CA,94131,1995000,2,1,1386,2614,37.744379,-122.433094
323,129 Laidley St,San Francisco,CA,94131,1650000,2,2,1536,2614,37.739904,-122.42939
324,379 Dellbrook Ave,San Francisco,CA,94131,1399000,3,2.5,1588,5227,37.753016,-122.452498
325,599 Oak Park Dr,San Francisco,CA,94131,2850000,5,3.5,3250,8712,37.756906,-122.46074
326,310 Duncan St,San Francisco,CA,94131,3995000,4,5.5,3450,2614,37.746296,-122.427466
327,407-A 30th St,San Francisco,CA,94131,1795000,2,2.5,,,37.741603,-122.429265
328,139 Charles St,San Francisco,CA,94131,1195000,2,2,1090,2610,37.738147,-122.425781
329,205 Dellbrook Ave,San Francisco,CA,94131,1495000,4,2,1755,3920,37.749459,-122.453396
330,48 Turquoise Way,San Francisco,CA,94131,1748000,3,2,,,37.744433,-122.445937
331,1753 Noe St,San Francisco,CA,94131,6250000,6,4.5,,3920,37.741009,-122.430523
332,55 Elk St,San Francisco,CA,94131,1495000,2,2,1500,2614,37.7365,-122.439465
333,527 29th St,San Francisco,CA,94131,1795000,3,2,2122,3049,37.743143,-122.431796
334,6 Portola Dr,San Francisco,CA,94131,1195000,3,2,1177,1742,37.750426,-122.444194
335,22 Portola Dr,San Francisco,CA,94131,2495000,4,3.5,3029,1742,37.750184,-122.444029
336,119 Skyview Way,San Francisco,CA,94131,1265000,3,2,1418,3485,37.751688,-122.450248
337,55 Woodhaven Ct,San Francisco,CA,94131,1398000,3,3,1745,3049,37.755893,-122.456264
338,340 Warren Dr,San Francisco,CA,94131,1930000,3,3,1800,3920,37.75578,-122.461049
339,4019 Cesar Chavez St,San Francisco,CA,94131,2195000,3,2,1800,3049,37.747286,-122.429795
340,325 Laidley St,San Francisco,CA,94131,1995000,3,2,1996,3049,37.737338,-122.428467
341,210 Laidley St,San Francisco,CA,94131,8995000,3,5,6600,4356,37.738508,-122.428275
342,99 Christopher Dr,San Francisco,CA,94131,1195000,3,2,1282,3049,37.756686,-122.457187
343,153 Warren Dr,San Francisco,CA,94131,1688000,3,3,1800,3485,37.753319,-122.458939
344,224 Day St,San Francisco,CA,94131,2495000,4,2.5,2189,1742,37.743045,-122.427328
345,147 Stillings Ave,San Francisco,CA,94131,1498000,3,2,1700,2614,37.734342,-122.443147
346,255 Crestmont Dr,San Francisco,CA,94131,2199000,4,3.5,2739,3049,37.757204,-122.460066
347,752 27th St,San Francisco,CA,94131,4495000,4,3.5,3496,3049,37.746533,-122.437061
348,1525 Noe St,San Francisco,CA,94131,2250000,3,2,1990,2614,37.744647,-122.430894
349,30 Conrad St,San Francisco,CA,94131,3295000,4,3.5,3018,2614,37.737845,-122.436477
350,265 Amber Dr,San Francisco,CA,94131,1798000,4,2.5,1953,2752,37.744371,-122.44346
351,351 Lakeshore Dr,San Francisco,CA,94132,1495000,4,3.5,1995,3136,37.73258,-122.4973
352,230 Shields St,San Francisco,CA,94132,1298000,3,2,1961,2614,37.718125,-122.465025
353,537 Garfield St,San Francisco,CA,94132,888000,2,1,1000,2178,37.719463,-122.467823
354,323 Byxbee St,San Francisco,CA,94132,1195000,4,2,,2614,37.720179,-122.470136
355,140 Winston Dr,San Francisco,CA,94132,1888000,4,3.5,3112,5249,37.72706,-122.473946
356,901 Sloat Blvd,San Francisco,CA,94132,1549000,3,2,1805,4792,37.734202,-122.481385
357,956 Junipero Serra Blvd,San Francisco,CA,94132,1148000,2,2,1602,3485,37.720424,-122.472964
358,83 Forest View Dr,San Francisco,CA,94132,1299000,3,2,1565,2614,37.73272,-122.483929
359,20 Ardenwood Way,San Francisco,CA,94132,1795000,3,3,2125,3485,37.735504,-122.472887
360,278 Vernon St,San Francisco,CA,94132,1495000,5,3,2140,2614,37.717518,-122.467756
361,1059 Vallejo St,San Francisco,CA,94133,6900000,2,2,2780,1742,37.79765,-122.414675
362,950 Lombard St,San Francisco,CA,94133,45000000,6,7.5,9500,15681.6,37.802603,-122.417083
363,233 Chestnut St,San Francisco,CA,94133,8300000,5,5.5,5274,3920,37.804221,-122.407215
364,35 Dartmouth St,San Francisco,CA,94134,1049000,3,1,1575,2178,37.730589,-122.413283
365,124 Garrison Ave,San Francisco,CA,94134,950000,5,3,1719,1424,37.709451,-122.413383
366,1357 Brussels St,San Francisco,CA,94134,649950,1,1,488,1307,37.715669,-122.400562
367,105 Yale St,San Francisco,CA,94134,918000,2,1,1121,1751,37.727763,-122.41762
368,52 Teddy Ave,San Francisco,CA,94134,899000,2,3,1521,,37.713655,-122.40316
369,60 Racine Ln,San Francisco,CA,94134,1398000,6,4,2315,1742,37.712631,-122.401893
370,61 Somerset St,San Francisco,CA,94134,699000,2,1,800,1307,37.730519,-122.409011
371,244 Goettingen St,San Francisco,CA,94134,1288000,4,2,2350,3049,37.728613,-122.407624
372,2 Sparta St,San Francisco,CA,94134,1195000,5,3,2826,2614,37.718234,-122.403746
373,241 Harkness Ave,San Francisco,CA,94134,848000,4,2,2223,3049,37.717141,-122.402157
374,441 Wilde Ave,San Francisco,CA,94134,998000,3,2.5,1295,2614,37.717307,-122.40626
375,215 Gambier St,San Francisco,CA,94134,1398000,4,4,2028,2178,37.726678,-122.421498
376,1360 Wayland St,San Francisco,CA,94134,1398000,4,2,2262,2614,37.723386,-122.415638
377,1174 Goettingen St,San Francisco,CA,94134,724500,2,1,780,1742,37.717513,-122.402931
378,919 Silver Ave,San Francisco,CA,94134,849000,3,1,1131,2614,37.729042,-122.417044
379,309 Sawyer St,San Francisco,CA,94134,758000,2,1,800,1742,37.714093,-122.413752
380,130 Felton St,San Francisco,CA,94134,999000,3,2.5,2100,2614,37.729845,-122.406213
381,256 Gambier St,San Francisco,CA,94134,888000,2,2,825,3049,37.726077,-122.421858
382,106 Gaven St,San Francisco,CA,94134,849000,2,1,1375,2178,37.733797,-122.407885
383,125 Schwerin St,San Francisco,CA,94134,888000,3,2,1050,2640,37.71165,-122.410567
384,601 Woolsey St,San Francisco,CA,94134,799000,2,1,1600,3049,37.723698,-122.407604
385,130 Hamilton St,San Francisco,CA,94134,998000,2,1,1605,3485,37.72915,-122.41112
386,226 Brookdale Ave,San Francisco,CA,94134,799000,2,1,1040,2614,37.710545,-122.423216
387,143 Gaven St,San Francisco,CA,94134,899000,2,1,1219,1742,37.733229,-122.408438
388,1 Cielito Dr,San Francisco,CA,94134,689000,3,2,1304,2178,37.710154,-122.421495
389,76 Cielito Dr,San Francisco,CA,94134,1300000,4,2,1174,2178,37.709423,-122.422265
390,632-632 Sawyer St,San Francisco,CA,94134,899000,4,2,1540,2178,37.709256,-122.4162
391,815 Goettingen St,San Francisco,CA,94134,775000,3,1,1267,1742,37.721871,-122.404277
392,375 Oxford St,San Francisco,CA,94134,998000,3,1,1200,1742,37.725328,-122.418802
393,76 Wharf Rd,Bolinas,CA,94924,979000,2,2,,1799,37.909901,-122.683469
394,5953 Shoreline Hwy,Bolinas,CA,94924,4800000,7,5,,15,37.943813,-122.708861
395,65 Brighton Ave,Bolinas,CA,94924,3390000,3,4,,15681.6,37.906912,-122.68588
396,605 Horseshoe Hill Rd,Bolinas,CA,94924,7750000,4,1.5,2066,2866248,37.933873,-122.703961
397,420 Walnut Rd,Bolinas,CA,94924,1695000,2,2,,17859.6,37.901519,-122.708188
398,103 Wharf Rd,Bolinas,CA,94924,2550000,2,1.5,1818,4199,37.909248,-122.682219
399,375 Overlook Dr,Bolinas,CA,94924,1765000,3,2,,50094,37.906328,-122.697818
400,49 Terrace Ave,Bolinas,CA,94924,4855000,4,3,2386,19602,37.904213,-122.687775
401,81 Crescente Ave,Bolinas,CA,94924,2200000,3,1,1044,25700.4,37.905418,-122.684471
402,470 Montecito Ave,Corte Madera,CA,94925,2695000,4,4,2748,13939.2,37.919811,-122.527546
403,22 Edgemar Way,Corte Madera,CA,94925,1895000,4,3,2796,8398,37.922319,-122.507357
404,112 Harbor Dr,Corte Madera,CA,94925,1275000,3,2,1384,6700,37.923859,-122.509097
405,153 Yolo St,Corte Madera,CA,94925,899000,3,2,1796,8059,37.922405,-122.505875
406,18 Seamast Pass,Corte Madera,CA,94925,1245000,4,2,1589,7000,37.923431,-122.501542
407,9 Ridge Ct,Corte Madera,CA,94925,2175000,5,4,3522,8930,37.909749,-122.507707
408,18 Sonora Way,Corte Madera,CA,94925,1595000,5,3,3310,9827,37.913859,-122.505125
409,465 Montecito Ave,Corte Madera,CA,94925,2550000,4,3,2613,84506.4,37.920424,-122.529147
410,123 Baltimore Ave,Corte Madera,CA,94925,2595000,4,3.5,2635,5001,37.92858,-122.529048
411,71 Summit Dr,Corte Madera,CA,94925,1649000,3,2,2202,7126,37.924497,-122.534681
412,44 Mohawk Ave,Corte Madera,CA,94925,1495000,3,2,1741,6000,37.927664,-122.522014
413,529 Manzanita Ave,Corte Madera,CA,94925,1695000,4,3,2583,4678,37.924236,-122.522823
414,7 Lakeside Dr,Corte Madera,CA,94925,1200000,3,1,1326,6242,37.926468,-122.520381
415,6 Hawthorne Ln,Corte Madera,CA,94925,1725000,3,2,2445,94960.8,37.917498,-122.51607
416,437 Sausalito St,Corte Madera,CA,94925,1995000,4,3,2418,50529.6,37.917764,-122.521155
417,450 Redwood Ave,Corte Madera,CA,94925,1295000,3,2,1824,4086,37.92407,-122.531126
418,604 Corte Madera Ave,Corte Madera,CA,94925,2100000,4,3,3061,33541.2,37.920182,-122.528634
419,660 Redwood Ave,Corte Madera,CA,94925,1475000,3,3,1920,6373,37.923506,-122.533839
420,37 Staghound Psge,Corte Madera,CA,94925,1395000,3,2,1559,5998,37.921302,-122.500838
421,67 Buena Vista Ave,Corte Madera,CA,94925,1195000,2,1,1004,12196.8,37.921992,-122.522758
422,27 Bellevue Ave,Belvedere,CA,94920,16000000,3,4.5,4205,9076,37.872905,-122.459324
423,337 Belvedere Ave,Belvedere,CA,94920,29750000,7,9.5,10109,23522.4,37.865918,-122.463499
424,101 Belvedere Ave,Belvedere,CA,94920,24000000,7,6.5,8625,32670,37.868926,-122.468539
425,112 Reed Ranch Rd,Tiburon,CA,94920,3585000,3,2.5,4076,17424,37.906768,-122.493881
426,205 Jamaica St,Tiburon,CA,94920,2595000,4,2.5,2898,11325.6,37.913062,-122.477091
427,332 Golden Gate Ave,Belvedere,CA,94920,8995000,6,5.5,6120,15246,37.866841,-122.462185
428,334 Golden Gate Ave,Belvedere,CA,94920,7995000,6,5.5,5574,18730.8,37.86674,-122.461789
429,38 Terrace Ct,Tiburon,CA,94920,5249000,5,4.5,3100,10890,37.898993,-122.492964
430,123 Round Hill Rd,Tiburon,CA,94920,5950000,6,5.5,4608,45302.4,37.884667,-122.46497
431,46 Mercury Ave,Tiburon,CA,94920,2125000,4,2,1851,7501,37.901435,-122.486334
432,75 Harriet Way,Tiburon,CA,94920,1190000,3,1,1270,8999,37.899332,-122.499376
433,65 Harriet Way,Tiburon,CA,94920,2150000,4,2,2155,9074,37.899097,-122.499443
434,2 Hillcrest Rd,Tiburon,CA,94920,2295000,3,2,1964,7802,37.904358,-122.478959
435,2270 Paradise Dr,Tiburon,CA,94920,5695000,3,3.5,,7518,37.876249,-122.4477
436,5 Tara Hill Rd,Tiburon,CA,94920,6495000,5,5,4990,24829.2,37.887072,-122.465605
437,414 Greenwood Beach Rd,Tiburon,CA,94920,5750000,3,3,3240,6600,37.893909,-122.493187
438,108 Jamaica St,Tiburon,CA,94920,2750000,3,2.5,2849,11325.6,37.910111,-122.47454
439,71 Bellevue Ave,Belvedere,CA,94920,5995000,5,5.5,3830,4473,37.872339,-122.458412
440,1864 Centro West St,Tiburon,CA,94920,5195000,5,3.5,4530,6142,37.875149,-122.454239
441,206 Taylor Rd,Tiburon,CA,94920,4997000,5,5.5,5715,34848,37.91357,-122.487498
442,162 Trinidad Dr,Tiburon,CA,94920,2188000,4,2.5,2350,11325.6,37.911881,-122.476826
443,96 Sugarloaf Dr,Tiburon,CA,94920,2995000,4,3.5,3097,14374.8,37.888495,-122.457706
444,87 W Shore Rd,Belvedere,CA,94920,3000000,3,3,2225,10454.4,37.870031,-122.470195
445,221 Jamaica St,Tiburon,CA,94920,2350000,4,2.5,2918,11325.6,37.913832,-122.477447
446,497 Irving Ct,Tiburon,CA,94920,1495000,3,2,1012,9801,37.899103,-122.489926
447,2090 Vistazo St E,Tiburon,CA,94920,3095000,4,2.5,,7741,37.876326,-122.450968
448,4795 Paradise Dr,Tiburon,CA,94920,4295000,5,5.5,4888,17859.6,37.91597,-122.48058
449,5 Midden Ln,Tiburon,CA,94920,4161000,3,4,3994,18295.2,37.908397,-122.497546
450,11 Leeward Rd,Belvedere,CA,94920,3350000,3,3,2070,6970,37.875955,-122.466484
451,430 Bella Vista Ave,Belvedere,CA,94920,2695000,2,2.5,2900,7423,37.865903,-122.460784
452,207 Taylor Rd,Tiburon,CA,94920,4668000,4,3.5,4516,38332.8,37.913532,-122.48576
453,28 Meadow Hill Dr,Tiburon,CA,94920,8000000,4,5,6893,60548.4,0,0
454,68 Via Los Altos,Tiburon,CA,94920,3495000,4,3.5,4140,14810.4,37.903795,-122.504199
455,2440 Paradise Dr,Tiburon,CA,94920,3248000,3,3.5,2658,3633,37.877799,-122.444832
456,104 Sugarloaf Dr,Tiburon,CA,94920,2950000,4,2.5,2550,10890,37.88921,-122.458799
457,5 Gilmartin Ct,Tiburon,CA,94920,4500000,4,3.5,4220,16988.4,37.891001,-122.467747
458,201 Trinidad Dr,Tiburon,CA,94920,2370000,4,3,2594,7802,37.912615,-122.47806
459,4 Warrens Way,Tiburon,CA,94920,3777000,5,5,3840,16988.4,37.900475,-122.491694
460,6 Via Paraiso W,Tiburon,CA,94920,5350000,6,6.5,4620,12196.8,37.889712,-122.473063
461,225 Martinique Ave,Tiburon,CA,94920,3595000,4,3,3405,11761.2,37.913486,-122.474987
462,4916 Ranch Rd,Tiburon,CA,94920,4500000,3,2,2160,458686.8,0,0
463,35 Meadow Hill Dr,Tiburon,CA,94920,4875000,5,4.5,4808,21780,37.886276,-122.460888
464,35 Spring Ln,Tiburon,CA,94920,2750000,5,3,2948,24829.2,37.885087,-122.465802
465,30 Cliff Rd,Belvedere,CA,94920,3500000,4,4.5,3158,15246,37.866293,-122.464226
466,52 Greenbrae Boardwalk,Greenbrae,CA,94904,875000,2,2,1572,12632.4,37.94184,-122.512126
467,665 Goodhill Rd,Kentfield,CA,94904,9995000,6,6.5,6320,50094,37.955639,-122.567139
468,137 Hillside Ave,Kentfield,CA,94904,2350000,3,2.5,3174,30927.6,37.955735,-122.554809
469,658 Goodhill Rd,Kentfield,CA,94904,9500000,5,5.5,7105,158994,37.956511,-122.568237
470,19 Tamal Vista Ln,Kentfield,CA,94904,5495000,6,5.5,6720,93654,37.957569,-122.533612
471,229 Upper Toyon Dr,Kentfield,CA,94904,6995000,5,5.5,6356,43995.6,37.962992,-122.539249
472,1 Orchard Way,Kentfield,CA,94904,6495000,6,8.5,5169,52272,37.952859,-122.552959
473,512 Goodhill Rd,Kentfield,CA,94904,3295000,5,4.5,5195,46609.2,37.952698,-122.567597
474,160 Hillside Ave,Kentfield,CA,94904,1395000,3,2.5,2160,11761.2,37.95657,-122.556314
475,31 N Ridgewood Rd,Kentfield,CA,94904,2995000,4,3.5,3290,37026,37.951244,-122.559933
476,39 Corte Gracitas,Greenbrae,CA,94904,1500000,3,3,2498,10454.4,37.94956,-122.518947
477,61 Upper Toyon Dr,Kentfield,CA,94904,4200000,4,3,3705,40510.8,37.960572,-122.533753
478,62 Rancheria Rd,Kentfield,CA,94904,4995000,5,4.5,5260,40510.8,37.948022,-122.55321
479,59 Idlewood Rd,Kentfield,CA,94904,2250000,5,4.5,4296,55321.2,37.945549,-122.56094
480,81 Hanken Dr,Kentfield,CA,94904,2495000,6,6,4145,12632.4,37.959373,-122.547182
481,75 Via Hermosa,Greenbrae,CA,94904,949000,3,2,1576,9361,37.948048,-122.515175
482,295 Vista Grande,Greenbrae,CA,94904,1850000,4,3,3052,10890,37.953895,-122.529535
483,150 Tioga Ln,Greenbrae,CA,94904,2695000,4,3,2790,19602,37.951818,-122.529205
484,535 Woodland Rd,Kentfield,CA,94904,3588000,5,4.5,4405,37897.2,37.951796,-122.566259
485,140 Nadina Way,Greenbrae,CA,94904,2175000,5,3.5,3108,11761.2,37.950783,-122.529657
486,411 Crown Rd,Kentfield,CA,94904,2825000,5,3.5,3590,77101.2,37.941231,-122.560115
487,4 Hillside Ave,Kentfield,CA,94904,1725000,4,3.5,2300,6499,37.954688,-122.552854
488,190 Via La Paz,Greenbrae,CA,94904,2095000,4,3.5,3108,11325.6,37.950967,-122.519669
489,43 Via Cheparro,Greenbrae,CA,94904,2349000,6,3,3085,11761.2,37.952657,-122.526966
490,71 Cielo Dr,Greenbrae,CA,94904,1995000,3,2.5,2339,,37.955566,-122.525684
491,80 Oakmont Ave,San Rafael,CA,94901,1095000,4,3,2476,51836.4,37.985522,-122.532533
492,54 Fair Dr,San Rafael,CA,94901,1150000,4,3,2200,6098,37.986931,-122.529223
493,50 Alta Vista Way,San Rafael,CA,94901,1479000,4,2,2375,5580,37.969126,-122.50878
494,50 Deer Park Ave,San Rafael,CA,94901,885000,3,3.5,2622,9361,37.976664,-122.510905
495,48 Inverness Dr,San Rafael,CA,94901,2498000,4,3.5,3447,33541.2,37.979673,-122.487627
496,1644 Grand Ave,San Rafael,CA,94901,4750000,6,4.5,6760,33105.6,37.982296,-122.518444
497,811 Point San Pedro Rd,San Rafael,CA,94901,899000,4,2,4226,13939.2,37.977138,-122.476309
498,400 Biscayne Dr,San Rafael,CA,94901,2995000,6,4.5,5231,37897.2,37.997489,-122.469405
499,1634 5th Ave,San Rafael,CA,94901,2345000,4,3.5,3495,,37.975257,-122.536897
500,8 Millwood Ct,San Rafael,CA,94901,1550000,4,3,2778,1,37.987238,-122.488627
501,108 Nantucket Cv,San Rafael,CA,94901,749000,3,2,1827,3798,37.96477,-122.495843
502,18 Coleman Dr,San Rafael,CA,94901,1099000,3,2.5,2651,13503.6,37.979762,-122.524254
503,59 Billou St,San Rafael,CA,94901,699000,3,2,1644,6000,37.960561,-122.519128
504,35 W Seaview Ave,San Rafael,CA,94901,2650000,4,2.5,3006,95832,37.973282,-122.50871
505,17 Wilson Ct,San Rafael,CA,94901,1050000,3,2,1614,7209,37.986199,-122.527115
506,6 Live Oak Way,San Rafael,CA,94901,3463000,4,4.5,3855,101494.8,37.981131,-122.533316
507,75 Inverness Dr,San Rafael,CA,94901,3295000,5,4.5,4131,123710.4,37.980967,-122.486243
508,140 Bayview Dr,San Rafael,CA,94901,749000,3,2,1348,54450,37.979405,-122.479503
509,87 Forbes Ave,San Rafael,CA,94901,2595000,3,2,3966,10018.8,37.977905,-122.536849
510,52 Driftwood Ct,San Rafael,CA,94901,1895000,3,3,3135,28314,37.987398,-122.477128
511,204 Southern Heights Blvd,San Rafael,CA,94901,2395000,4,4.5,4386,9801,37.964288,-122.529582
512,292 Margarita Dr,San Rafael,CA,94901,3500000,5,4,3989,43124.4,37.981132,-122.496564
513,45 Graceland Dr,San Rafael,CA,94901,1398000,4,4,3701,6068,37.980076,-122.52596
514,30 Manzanita Ave,San Rafael,CA,94901,1998000,3,2,1750,57499.2,37.981824,-122.481332
515,71 Twin Oaks Ave,San Rafael,CA,94901,1850000,4,3.5,3316,1,37.981921,-122.534293
516,377 Mountain View Ave,San Rafael,CA,94901,1895000,5,3,2326,10454.4,37.99114,-122.509918
517,23 Dellwood Ct,San Rafael,CA,94901,1049000,3,2,1265,12632.4,37.9825,-122.474021
518,28 Fernwood Way,San Rafael,CA,94901,1189000,4,2,1636,13068,37.983921,-122.474947
519,290 Riviera Dr,San Rafael,CA,94901,1849000,4,2.5,2482,8751,37.990988,-122.465745
520,86 Highland Ave,San Rafael,CA,94901,1199000,3,3.5,2300,10890,37.97714,-122.510777
521,46 Billou St,San Rafael,CA,94901,1025000,3,2.5,1837,6000,37.960578,-122.518217
